femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastRefresh,hash,id,Duration_of_Incident,Declared_Programs_Count,Time Since Last Disaster
DR-4435-MO,1.8140136098249164,MO,DR,2019-05-20 00:00:00+00:00,1.5029685772428893,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2019-03-11 00:00:00+00:00,2019-04-16 00:00:00+00:00,-0.028984492614110943,-0.19588435718427147,-0.6488459729410334,0.15486368158317018,Cape Girardeau (County),-1.2654873573665906,2023-05-22T03:41:22.800Z,78275422c6b40573de0b4c0ea3c5fa4761774afb,a8f3cba1-c9cb-4679-ba97-07c778a02f2a,36,2,0.0
DR-4127-MT,1.6165155039741184,MT,DR,2013-07-10 00:00:00+00:00,1.1736273874901122,FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2013-05-19 00:00:00+00:00,2013-06-03 00:00:00+00:00,-0.028984492614110943,-0.13414977919627122,-1.0106084860301663,-2.6418539973822757,Rocky Boy's Indian Reservation,-1.4508168777948476,2023-05-22T03:41:22.800Z,874bd73abcf51843b9aab54176c71e9cb43f6e0f,57b48649-405f-4b92-b41a-f709bddad6dc,15,2,0.0
DR-568-KY,-0.6656135827888386,KY,DR,1978-12-12 00:00:00+00:00,-0.6926393544422917,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1978-12-12 00:00:00+00:00,1978-12-12 00:00:00+00:00,-0.028984492614110943,-0.6897609810882737,-0.8822411426759579,0.15327038261492235,Bath (County),0.5941322400520374,2023-05-22T03:41:22.800Z,597a93f286c8de8a2d29eec68d59cfb12537b827,b19b23a4-0dd8-4889-861c-02541be13539,0,2,0.0
DR-4390-MN,1.7851583670869753,MN,DR,2018-09-05 00:00:00+00:00,1.4480783789507599,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2018-06-15 00:00:00+00:00,2018-07-12 00:00:00+00:00,-0.028984492614110943,-0.319353513160272,-0.5088088711000788,0.1558196609641189,Faribault (County),-1.2943811534587846,2023-05-22T03:41:22.800Z,f536fca630f5f05315953f08ca539445294a603e,194e61c7-72cc-4354-aa25-c2bf5c66857f,27,2,0.0
DR-339-VA,-0.8124547069441399,VA,DR,1972-06-23 00:00:00+00:00,-1.0768707424871984,TROPICAL STORM AGNES,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1972-06-23 00:00:00+00:00,1972-06-23 00:00:00+00:00,-0.028984492614110943,1.1622763585517344,7.508315209294576,-2.808592734409413,Petersburg,0.37801780597619616,2023-05-22T03:41:22.800Z,4f99f12487afd035344173de69f21434b2dd47c1,5343f9f9-cf27-4e83-827d-cce11dec8353,0,2,0.0
DR-218-TX,-0.8900432485283821,TX,DR,1966-05-12 00:00:00+00:00,-1.4062119322399755,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1966-05-12 00:00:00+00:00,1966-05-12 00:00:00+00:00,-0.028984492614110943,0.9770726245877336,3.4122299804466523,0.18258708363068274,Rains (County),0.1914172065352999,2023-05-22T03:41:22.800Z,4949653e21398de12ef31554c7c64b91437bed02,b6ca51cd-b213-41d6-b44f-049f15a73b51,0,2,0.0
DR-183-CA,-0.9124862151023364,CA,DR,1964-12-24 00:00:00+00:00,-1.4611021305321052,HEAVY RAINS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1964-12-24 00:00:00+00:00,1964-12-24 00:00:00+00:00,-0.028984492614110943,-1.6157796509082776,-0.6021669389940485,0.15518234137681977,Lassen (County),0.12984737924013126,2023-05-22T03:41:22.800Z,5577da64cb0373a7a8dfaf669a1ad0ddd1e53dc9,46f8fcd1-628d-49db-b8e4-60adb5632e0b,0,2,0.0
DR-907-AR,-0.44823742082968093,AR,DR,1991-05-30 00:00:00+00:00,-0.03395697493673746,SEVERE STORMS & FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,-0.6328271639521621,1991-04-12 00:00:00+00:00,1991-05-11 00:00:00+00:00,-0.028984492614110943,-1.6775142288962779,-0.8122225917554805,0.1537483723053967,Chicot (County),0.966775404245354,2023-05-22T03:41:22.800Z,04a8387abb59cdca529c7ebd27a6c0cb730ff99d,2be0c4ee-5aff-45d7-bea4-9e903aac15d9,29,1,0.0
DR-4241-SC,1.6896154522435696,SC,DR,2015-10-05 00:00:00+00:00,1.3382979823665007,SEVERE STORMS AND FLOODING,4.002380244185654,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2015-10-01 00:00:00+00:00,2015-10-23 00:00:00+00:00,-0.028984492614110943,0.7918688906237328,-0.042018531630229825,0.1590062589006146,Spartanburg (County),-1.3877279560699392,2023-05-22T03:41:22.800Z,14ed41d80de3ac72d3c3b85e64956fb65a46aa04,503465f6-43d0-4496-864e-b47cbcd2f8f7,22,3,0.0
DR-261-CO,-0.8624704610232382,CO,DR,1969-05-19 00:00:00+00:00,-1.241541337363587,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1969-05-19 00:00:00+00:00,1969-05-19 00:00:00+00:00,-0.028984492614110943,-1.4923104949322772,-0.13537659952419961,0.15836893931331544,Logan (County),0.2846710033650417,2023-05-22T03:41:22.800Z,c7c5ace83b45b060ef4674dc3c6a8862f1d4d827,4df10cca-3d65-4d53-8adb-475f0ca8d977,0,2,0.0
EM-3374-MO,1.1336711088259006,MO,EM,2016-01-02 00:00:00+00:00,1.3382979823665007,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",-0.24985132321016273,-1.2434583040004594,0.2702932606585039,-0.6328271639521621,2015-12-22 00:00:00+00:00,2016-01-09 00:00:00+00:00,-0.028984492614110943,-0.19588435718427147,1.3583524867793169,0.16856605271010167,Shannon (County),-1.3591441792491206,2023-05-22T03:41:22.800Z,2fab6e54d502be77e21ef916307221d3764fe9e4,153d8894-7093-42c0-b981-a9dc1d2cdb4e,18,1,0.0
DR-366-TN,-0.7951415613013751,TN,DR,1973-03-21 00:00:00+00:00,-1.021980544195069,HEAVY RAINS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1973-03-21 00:00:00+00:00,1973-03-21 00:00:00+00:00,-0.028984492614110943,0.9153380465997334,-0.8822411426759579,0.15327038261492235,Bradley (County),0.40846169842526747,2023-05-22T03:41:22.800Z,925f26db3560986f1c546dbfdeeb25110d087e4e,58a8a7c7-7984-4c32-bcf8-bfa0ef84e77a,0,2,0.0
DR-545-WA,-0.6803618179660087,WA,DR,1977-12-10 00:00:00+00:00,-0.7475295527344213,"SEVERE STORMS,MUDSLIDES, & FLOODING",-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1977-12-10 00:00:00+00:00,1977-12-10 00:00:00+00:00,-0.028984492614110943,1.285745514527735,-0.13537659952419961,0.15836893931331544,Whitman (County),0.5634403321858656,2023-05-22T03:41:22.800Z,498196c1933c263d08024d97d7d18fd568b6e51d,be0aaf19-1de9-49ba-a35c-04ec0b2dd0f6,0,2,0.0
DR-4475-ND,1.8396627144808644,ND,DR,2020-01-21 00:00:00+00:00,1.5578587755350188,FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2019-10-09 00:00:00+00:00,2019-10-26 00:00:00+00:00,-0.028984492614110943,0.3597268447077309,-0.6721854899145259,0.15470435168634541,Emmons (County),-1.2628831954870368,2023-05-22T03:41:22.800Z,1141a84847f91ba4db81e07c62547cb80ab9de3c,71d79455-4b3b-4968-8cc7-e3e8789e16ca,17,2,0.0
DR-4606-LA,1.9236635322290934,LA,DR,2021-06-02 00:00:00+00:00,1.6127489738271483,"SEVERE STORMS, TORNADOES, AND FLOODING",4.002380244185654,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2021-05-17 00:00:00+00:00,2021-05-21 00:00:00+00:00,-0.028984492614110943,-0.6280264031002734,-0.625506455967541,0.15502301147999498,East Baton Rouge (Parish),-1.202956470330158,2023-05-22T03:41:22.800Z,8a480c5cada80b60ae8b90928d4c27bc2cc712ec,63c55cef-2207-4860-bb9c-d838cefcd2c4,4,3,0.0
EM-3414-AR,1.1593202134818485,AR,EM,2019-05-30 00:00:00+00:00,1.5029685772428893,SEVERE STORMS AND FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,-0.6328271639521621,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,-0.028984492614110943,-1.6775142288962779,-0.8122225917554805,0.1537483723053967,Chicot (County),-1.26511533424094,2023-05-22T03:41:22.800Z,4eb89f21e21ef56a84de373268cd29efe15d2bbe,bbc0f7c9-47b7-483f-acaf-8e276ddeb653,24,1,0.0
DR-825-ND,-0.500818085374374,ND,DR,1989-05-08 00:00:00+00:00,-0.14373737152099653,FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1989-03-29 00:00:00+00:00,1989-05-08 00:00:00+00:00,-0.028984492614110943,0.3597268447077309,-0.8122225917554805,0.1537483723053967,Cass (County),0.9042135152817838,2023-05-22T03:41:22.800Z,fe1e6f3569178c8e6a3bf8ee0071352615e2de8b,d186a404-fda5-44b4-95ba-d9b0b51fb259,40,2,2554.0
DR-413-OR,-0.7650038633306365,OR,DR,1974-01-25 00:00:00+00:00,-0.9670903459029394,"SEVERE STORMS, SNOWMELT & FLOODING",-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1974-01-25 00:00:00+00:00,1974-01-25 00:00:00+00:00,-0.028984492614110943,0.5449305786717318,-0.8822411426759579,0.15327038261492235,Coos (County),0.43921561014571425,2023-05-22T03:41:22.800Z,af2a6b610f84be6a99d89d5cad4bdef029718b62,1b96e796-aeb6-476e-aa5d-e806ae80b1c7,0,2,0.0
DR-277-VT,-0.8522108191608591,VT,DR,1969-08-30 00:00:00+00:00,-1.241541337363587,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1969-08-30 00:00:00+00:00,1969-08-30 00:00:00+00:00,-0.028984492614110943,1.100541780563734,-0.6955250068880183,0.15454502178952062,Windsor (County),0.28516703419924244,2023-05-22T03:41:22.800Z,038f529b8f1300b99d0c20e47fc0285e353c4731,d0f79d93-d9eb-4dc3-bf7b-f1ae08dff473,0,2,0.0
DR-603-TX,-0.6431706162148844,TX,DR,1979-09-25 00:00:00+00:00,-0.6926393544422917,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1979-09-25 00:00:00+00:00,1979-09-25 00:00:00+00:00,-0.028984492614110943,0.9770726245877336,2.7353839882153714,0.17796651662276397,Matagorda (County),0.5963953807330783,2023-05-22T03:41:22.800Z,18902b314c7cf1d45c7ab8f4f8817e3a8fc5113a,92c6cd50-3d34-4598-969b-64f2cf3a4357,0,2,0.0
DR-4116-IL,1.6094620001937328,IL,DR,2013-05-10 00:00:00+00:00,1.1736273874901122,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",4.002380244185654,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2013-04-16 00:00:00+00:00,2013-05-05 00:00:00+00:00,-0.028984492614110943,-0.9366992930402747,0.7982040794154982,0.16474213518630684,Putnam (County),-1.4514369163375984,2023-05-22T03:41:22.800Z,d7bd3ebd67238840d0a43e22ec61910744ad7354,1eb6c39a-4dfc-4527-b953-ea7e8a3d76dc,19,3,0.0
DR-339-VA,-0.8124547069441399,VA,DR,1972-06-23 00:00:00+00:00,-1.0768707424871984,TROPICAL STORM AGNES,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1972-06-23 00:00:00+00:00,1972-06-23 00:00:00+00:00,-0.028984492614110943,1.1622763585517344,0.5414693927070813,0.1629895063212342,Northumberland (County),0.37801780597619616,2023-05-22T03:41:22.800Z,62a4942db2e555988cceeb12d7f067f7bc30af9f,e5490137-4a1d-4846-8cd2-264bf938f5bf,0,2,0.0
DR-890-AL,-0.45913829030845876,AL,DR,1991-01-04 00:00:00+00:00,-0.03395697493673746,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1990-12-21 00:00:00+00:00,1991-01-16 00:00:00+00:00,-0.028984492614110943,-1.9244525408482789,0.0746790532372324,0.1598029083847385,Marion (County),0.9660623599211904,2023-05-22T03:41:22.800Z,7ea9e7e7fc1d60d682d01ac30ce941a8832fd226,c9eebb03-0d42-40e2-ae11-3f0e44f817cc,26,2,0.0
DR-997-IL,-0.39052693535379834,IL,DR,1993-07-09 00:00:00+00:00,0.0758234216475216,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1993-04-13 00:00:00+00:00,1993-10-22 00:00:00+00:00,-0.028984492614110943,-0.9366992930402747,0.7515250454685133,0.16442347539265728,Pope (County),1.0289652700832737,2023-05-22T03:41:22.800Z,6be38ef647a91d6e75210db110a2cceb1f38b1e2,5fd266bd-c483-4004-8f4f-43da889e720f,192,2,0.0
DR-1981-ND,0.24044103918251794,ND,DR,2011-05-10 00:00:00+00:00,1.063846990905853,FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2011-02-14 00:00:00+00:00,2011-07-20 00:00:00+00:00,-0.028984492614110943,0.3597268447077309,-0.27541370136515425,0.15741295993236676,Nelson (County),-1.5109606164416889,2023-05-22T03:41:22.800Z,80b0e02ba710b365a236e04a1e4f3ce0d232750c,0ee4812e-6fa4-4820-be4e-fe35b80ce671,156,2,0.0
DR-459-TN,-0.7355073929762965,TN,DR,1975-03-22 00:00:00+00:00,-0.9122001476108099,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1975-03-22 00:00:00+00:00,1975-03-22 00:00:00+00:00,-0.028984492614110943,0.9153380465997334,-0.8122225917554805,0.1537483723053967,Carroll (County),0.4719846471301016,2023-05-22T03:41:22.800Z,22fbfaa324348f74a624f559fc85496b5213ecab,0440a5e5-f88a-421d-bf0c-cb9a75d0acdf,0,2,0.0
DR-4421-IA,1.8050364231953349,IA,DR,2019-03-23 00:00:00+00:00,1.5029685772428893,SEVERE STORMS AND FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2019-03-12 00:00:00+00:00,2019-06-15 00:00:00+00:00,-0.028984492614110943,-0.8132301370642742,-0.7188645238615108,0.15438569189269583,Calhoun (County),-1.2658593804922411,2023-05-22T03:41:22.800Z,73c11624e073e3e0bd03235edc5d9a5bee7b900f,073d0988-9a79-4677-ba5a-4d7fc86f6312,95,2,0.0
DR-974-NY,-0.40527517053096834,NY,DR,1992-12-21 00:00:00+00:00,0.0758234216475216,"COASTAL STORM, HIGH TIDES, HEAVY RAIN, & FLOODING",-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1992-12-10 00:00:00+00:00,1992-12-14 00:00:00+00:00,-0.028984492614110943,0.2362576887317304,-0.32209273531213917,0.15709430013871717,Nassau (County),0.9987073891970276,2023-05-22T03:41:22.800Z,de82e32b7e228454f38b06674ad539eaa6257aa8,563b1b7f-b421-4616-8098-295d7f94fd42,4,2,2047.0
DR-183-CA,-0.9124862151023364,CA,DR,1964-12-24 00:00:00+00:00,-1.4611021305321052,HEAVY RAINS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1964-12-24 00:00:00+00:00,1964-12-24 00:00:00+00:00,-0.028984492614110943,-1.6157796509082776,0.14469760415770974,0.16028089807521287,Stanislaus (County),0.12984737924013126,2023-05-22T03:41:22.800Z,39969c2b27fd08b692ae72b3fb79753e75ede780,fe2a8b5c-c90c-409d-947f-c5e88cc40dcf,0,2,0.0
DR-876-NH,-0.4681154769380405,NH,DR,1990-08-29 00:00:00+00:00,-0.08884717322886698,SEVERE STORMS & FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,-0.6328271639521621,1990-08-07 00:00:00+00:00,1990-08-11 00:00:00+00:00,-0.028984492614110943,0.051053954767729594,-0.8822411426759579,0.15327038261492235,"Hillsborough (County)(in (P)MSA 4560,4760,5350)",0.93623850601487,2023-05-22T03:41:22.800Z,e45ec40dd109cf58161e9868745ed9894acd32d2,97341772-e42a-446d-85b9-ab400191e6f1,4,1,0.0
EM-3365-CO,1.1279000602783125,CO,EM,2013-09-12 00:00:00+00:00,1.1736273874901122,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",-0.24985132321016273,-1.2434583040004594,0.2702932606585039,-0.6328271639521621,2013-09-11 00:00:00+00:00,2013-09-30 00:00:00+00:00,-0.028984492614110943,-1.4923104949322772,-0.8589016257024654,0.15342971251174714,Boulder (County),-1.4496078026364831,2023-05-22T03:41:22.800Z,e68227bca76aa3837931cb7ba483a779f8ca5825,fd206509-cc49-471b-84b8-8c3db1c0ad6d,19,1,0.0
DR-944-VA,-0.4245119990229292,VA,DR,1992-05-19 00:00:00+00:00,0.020933223355392067,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1992-04-21 00:00:00+00:00,1992-04-22 00:00:00+00:00,-0.028984492614110943,1.1622763585517344,-0.788883074781988,0.1539077022022215,Bedford (County),0.9974363101843882,2023-05-22T03:41:22.800Z,5c8eaa5ca1107395a3bd289f985fd75a1e547281,09252b47-5a68-48d0-8b79-5eeeee392e2a,1,2,0.0
DR-615-CA,-0.6354758848181,CA,DR,1980-02-21 00:00:00+00:00,-0.6377491561501623,"SEVERE STORMS, MUDSLIDES & FLOODING",-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1980-01-08 00:00:00+00:00,1980-01-08 00:00:00+00:00,-0.028984492614110943,-1.6157796509082776,-0.578827422020556,0.15534167127364454,Los Angeles (County),0.6255371922423726,2023-05-22T03:41:22.800Z,cf33fb82dae8ce372b0b7707d604e5373a60ec69,7e99d128-5aa7-4248-b199-08da00eb0fc2,0,2,0.0
DR-4420-NE,1.8043951955789361,NE,DR,2019-03-21 00:00:00+00:00,1.5029685772428893,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, AND FLOODING",4.002380244185654,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2019-03-09 00:00:00+00:00,2019-07-14 00:00:00+00:00,-0.028984492614110943,-0.07241520120827094,1.0549387661239151,0.16649476405137947,Washington (County),-1.2658903824193788,2023-05-22T03:41:22.800Z,50ee7ee853a968a487f2e3be808a3198775757f7,ff860f14-dae2-4f5e-9331-8a6f863d3e12,127,3,0.0
DR-418-LA,-0.761797725248643,LA,DR,1974-02-23 00:00:00+00:00,-0.9670903459029394,FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1974-02-23 00:00:00+00:00,1974-02-23 00:00:00+00:00,-0.028984492614110943,-0.6280264031002734,-0.32209273531213917,0.15709430013871717,La Salle (Parish),0.4394326236356771,2023-05-22T03:41:22.800Z,1fcbc4d1d0a29ab7c77ffea2d95fad22469e4afb,48d41797-c227-4a68-b6f1-810012f39be4,0,2,0.0
DR-446-MN,-0.7438433519894795,MN,DR,1974-07-13 00:00:00+00:00,-0.9670903459029394,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1974-07-13 00:00:00+00:00,1974-07-13 00:00:00+00:00,-0.028984492614110943,-0.319353513160272,0.26139518902517195,0.1610775475593368,Olmsted (County),0.469969521866161,2023-05-22T03:41:22.800Z,98b738e3e370cabf6cbaab340d01fcf4983d961c,add9e8a5-6e59-4b6e-89de-06f462b8dc99,0,2,0.0
DR-1176-AR,-0.27574719201843184,AR,DR,1997-04-14 00:00:00+00:00,0.2953842148160397,"FLOODING, SEVERE STORMS",-0.24985132321016273,-1.2434583040004594,0.2702932606585039,-0.6328271639521621,1997-04-04 00:00:00+00:00,1997-04-21 00:00:00+00:00,-0.028984492614110943,-1.6775142288962779,0.12135808718421728,0.1601215681783881,Montgomery (County),1.1535930171762132,2023-05-22T03:41:22.800Z,0648d651ad821345aece2528414e96798f68c39e,8d924fd6-4a45-445f-a0e5-68f62d87a201,17,1,0.0
DR-552-NE,-0.6758732246512178,NE,DR,1978-03-24 00:00:00+00:00,-0.7475295527344213,"STORMS, ICE JAMS, SNOWMELT & FLOODING",-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1978-03-24 00:00:00+00:00,1978-03-24 00:00:00+00:00,-0.028984492614110943,-0.07241520120827094,0.40143229086612664,0.1620335269402855,Merrick (County),0.5648044169799177,2023-05-22T03:41:22.800Z,b56bc638a86f6a18f114d6e2d1ee2513443e55a4,9eec6966-159b-4586-9f1e-72cc997e4d77,0,2,0.0
DR-578-AL,-0.6592013066248518,AL,DR,1979-04-18 00:00:00+00:00,-0.6926393544422917,"STORMS, WIND, FLOODING",-0.24985132321016273,0.8042087111266986,-3.6996852883558504,-0.6328271639521621,1979-04-18 00:00:00+00:00,1979-04-18 00:00:00+00:00,-0.028984492614110943,-1.9244525408482789,-0.4387903201796014,0.15629765065459325,DeKalb (County),0.5951553036475764,2023-05-22T03:41:22.800Z,911b198687e1c00245af3ac4a958cf967c7f2d65,973c4171-c868-4099-bf1e-460f6f57daf5,0,1,0.0
DR-1817-WA,0.1352797100931319,WA,DR,2009-01-30 00:00:00+00:00,0.954066594321594,"SEVERE WINTER STORM, LANDSLIDES, MUDSLIDES, AND FLOODING",4.002380244185654,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2009-01-06 00:00:00+00:00,2009-01-16 00:00:00+00:00,-0.028984492614110943,1.285745514527735,-0.625506455967541,0.15502301147999498,King (County),-1.5759716576491254,2023-05-22T03:41:22.800Z,13de3c043cabea2fec06b602d28030a76cd0e983,327a571c-363b-4ed7-9ed2-0401a5d33b28,10,3,0.0
DR-220-ND,-0.8887607932955847,ND,DR,1966-07-09 00:00:00+00:00,-1.4062119322399755,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1966-07-09 00:00:00+00:00,1966-07-09 00:00:00+00:00,-0.028984492614110943,0.3597268447077309,-0.3687717692591241,0.1567756403450676,McLean (County),0.191479210389575,2023-05-22T03:41:22.800Z,2586e30f4b1dfa566f5b46aa7a95084b82c74803,dc95533f-441f-4646-bad9-e3531d315cfe,0,2,0.0
DR-4184-IA,1.6530654781088439,IA,DR,2014-07-24 00:00:00+00:00,1.2285175857822417,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2014-06-14 00:00:00+00:00,2014-06-23 00:00:00+00:00,-0.028984492614110943,-0.8132301370642742,-0.7422040408350031,0.15422636199587106,Butler (County),-1.4193499217502372,2023-05-22T03:41:22.800Z,2c2ae380fccf954409ba35302e679278393b00a4,d20aa21a-33bb-494e-9708-75bf12d4a960,9,2,0.0
DR-4363-IN,1.7678452214442104,IN,DR,2018-05-04 00:00:00+00:00,1.4480783789507599,SEVERE STORMS AND FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2018-02-14 00:00:00+00:00,2018-03-04 00:00:00+00:00,-0.028984492614110943,-0.8749647150522745,1.0082597321769302,0.1661761042577299,Warrick (County),-1.2964582825770004,2023-05-22T03:41:22.800Z,f2ff576eb5eb95e98eb71685c6a39e5a4cab2dd2,02476909-67e8-4548-b21c-819027b62593,18,2,0.0
DR-758-CA,-0.5437803356730866,CA,DR,1986-02-21 00:00:00+00:00,-0.3084079663973851,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1986-02-12 00:00:00+00:00,1986-03-10 00:00:00+00:00,-0.028984492614110943,-1.6157796509082776,-0.48546935412658626,0.1559789908609437,Mendocino (County),0.8110527242334546,2023-05-22T03:41:22.800Z,6b96c368d4c7fc3b1fc89469efb2f504fd5b5238,9da833c1-0507-402d-a6b3-28bce036331c,26,2,0.0
DR-1000-KS,-0.38860325250460226,KS,DR,1993-07-22 00:00:00+00:00,0.0758234216475216,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1993-06-28 00:00:00+00:00,1993-10-05 00:00:00+00:00,-0.028984492614110943,-0.7514955590762739,-0.6955250068880183,0.15454502178952062,Clay (County),1.0290582758646862,2023-05-22T03:41:22.800Z,b57f3781f356342b94ea9fb3f36147fc6cdde470,39a9d302-70f7-4ef7-b5c5-1e5ca008accf,99,2,0.0
DR-1907-ND,0.19299019556901448,ND,DR,2010-04-30 00:00:00+00:00,1.0089567926137235,FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2010-02-26 00:00:00+00:00,2010-07-15 00:00:00+00:00,-0.028984492614110943,0.3597268447077309,0.0746790532372324,0.1598029083847385,Stutsman (County),-1.5444736996773774,2023-05-22T03:41:22.800Z,e103a3cdbf0538e5af2a75fd805bd5a52bb48db3,cbdac490-141c-4a74-b53c-a0d9b40aaf4d,139,2,0.0
DR-353-NM,-0.8034775203145582,NM,DR,1972-09-20 00:00:00+00:00,-1.0768707424871984,HEAVY RAINS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1972-09-20 00:00:00+00:00,1972-09-20 00:00:00+00:00,-0.028984492614110943,0.17452311074373014,-0.41545080320610894,0.15645698055141805,Sierra (County),0.3785448387375345,2023-05-22T03:41:22.800Z,6adec79214ad2c99050e1df02b41b989fb57f8bd,09a1fe4f-5bf1-4540-82b9-6270a3c1a1b5,0,2,50.0
DR-675-LA,-0.5970022278341782,LA,DR,1983-01-11 00:00:00+00:00,-0.4730785612737737,SEVERE STORMS AND FLOODING,-0.24985132321016273,0.8042087111266986,-3.6996852883558504,-0.6328271639521621,1983-01-11 00:00:00+00:00,1983-01-11 00:00:00+00:00,-0.028984492614110943,-0.6280264031002734,-0.042018531630229825,0.1590062589006146,Richland (Parish),0.7183569620921887,2023-05-22T03:41:22.800Z,5484e79b2c5dd70f8f19c4aa51a7104c1fab5582,6d52a775-aa23-44ac-89aa-f93f8be0cebd,0,1,0.0
DR-1218-SD,-0.24881563212968666,SD,DR,1998-06-01 00:00:00+00:00,0.3502744131081692,"FLOODING, SEVERE STORMS, TORNADOES",-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1998-04-25 00:00:00+00:00,1998-06-22 00:00:00+00:00,-0.028984492614110943,0.8536034686117331,-0.2987532183386467,0.15725363003554196,Hanson (County),1.1842229211881097,2023-05-22T03:41:22.800Z,6837a32930d94c3e19b61b4ccf29054f16f035bc,41483ad6-3ada-4410-bc3b-9deb3cc6ab39,58,2,0.0
